timestamp,node_id,incoming_tx,outgoing_tx,remaining_tx,missing_tx,tx_from_client,tx_from_node,tx_from_node_detail
3,1,5585,6193,5031,0,1080,4505,"[409, 0, 2098, 443, 234, 865, 2252, 1174, 849, 1684, 1221, 1137, 1397, 1784, 563, 1850, 782, 483, 268, 13, 378, 1141, 2199, 1031, 1680, 1693, 578, 572, 2045]"
4,1,5837,1603,9265,0,2969,2868,"[1273, 0, 1013, 68, 337, 744, 1434, 865, 644, 1303, 958, 1159, 73, 1143, 234, 716, 340, 1089, 478, 540, 299, 1022, 837, 140, 360, 690, 26, 567, 1385]"
5,1,5843,5054,10000,54,839,5004,"[2039, 0, 1333, 1583, 2479, 876, 2502, 939, 1914, 1179, 580, 1945, 185, 101, 1082, 1772, 1046, 2093, 1354, 140, 1522, 1581, 762, 75, 2033, 801, 1709, 96, 218]"
6,1,6872,6455,10000,417,5672,1200,"[117, 0, 165, 537, 419, 287, 600, 558, 227, 186, 68, 417, 559, 542, 145, 245, 248, 125, 186, 482, 104, 311, 458, 89, 356, 98, 359, 26, 260]"
7,1,5016,6432,8584,0,3769,1247,"[111, 0, 541, 570, 588, 474, 623, 295, 104, 140, 333, 177, 368, 400, 194, 236, 509, 440, 386, 168, 335, 543, 473, 614, 89, 507, 220, 487, 224]"
8,1,5281,5273,8592,0,1162,4119,"[1971, 0, 351, 296, 1580, 1762, 2059, 123, 154, 212, 1520, 393, 786, 1261, 293, 115, 1799, 814, 1547, 971, 1225, 1392, 762, 709, 1137, 818, 679, 1414, 1272]"
9,1,6789,5544,9837,0,1356,5433,"[1732, 0, 1996, 7, 14, 516, 2716, 2153, 1185, 997, 1891, 1840, 1876, 5, 376, 1073, 388, 448, 728, 967, 2160, 738, 1771, 394, 342, 1556, 919, 415, 738]"
10,1,6536,5435,10000,938,1758,4778,"[320, 0, 2205, 1032, 85, 1633, 2389, 1186, 399, 1573, 2075, 1971, 1576, 2049, 388, 2010, 590, 2380, 266, 1262, 696, 1657, 126, 1371, 1338, 452, 889, 2119, 1431]"
11,1,5253,5609,9644,0,5239,14,"[2, 0, 5, 1, 7, 6, 7, 4, 7, 2, 2, 5, 1, 4, 0, 3, 4, 5, 0, 0, 0, 5, 4, 2, 4, 0, 6, 6, 1]"
12,1,5558,7474,7728,0,2514,3044,"[807, 0, 853, 1017, 1037, 132, 1522, 1047, 739, 1029, 213, 121, 1291, 653, 1123, 903, 328, 275, 1155, 277, 481, 850, 1130, 872, 852, 1303, 1301, 431, 294]"
13,1,6420,7316,6832,0,6051,369,"[29, 0, 172, 14, 132, 35, 184, 107, 160, 92, 99, 134, 164, 184, 110, 42, 64, 37, 147, 45, 99, 168, 169, 139, 181, 170, 154, 105, 87]"
14,1,6187,7158,5861,0,1532,4655,"[1364, 0, 959, 2024, 2055, 536, 2327, 1194, 254, 2038, 1166, 1514, 497, 1179, 433, 2046, 1308, 2067, 128, 184, 2327, 769, 2211, 2171, 942, 1081, 560, 2218, 2204]"
15,1,5535,5600,5796,0,2418,3117,"[478, 0, 1278, 1226, 75, 1238, 1558, 1551, 545, 412, 947, 1376, 126, 928, 1461, 991, 29, 486, 1223, 942, 68, 1305, 333, 986, 892, 866, 1139, 1176, 358]"
16,1,5705,7029,4472,0,5690,15,"[7, 0, 2, 5, 0, 6, 7, 1, 3, 4, 1, 2, 2, 6, 3, 1, 6, 7, 6, 4, 5, 1, 0, 2, 3, 3, 0, 1, 7]"
17,1,5334,3870,5936,0,3775,1559,"[25, 0, 80, 130, 374, 1, 779, 734, 3, 758, 153, 163, 596, 137, 50, 34, 695, 277, 220, 60, 771, 44, 74, 214, 247, 433, 651, 136, 635]"
18,1,6085,7376,4645,0,2482,3603,"[803, 0, 1021, 311, 692, 1226, 1801, 1468, 678, 878, 242, 1372, 278, 603, 1264, 1088, 769, 579, 578, 413, 1680, 588, 218, 72, 955, 1548, 1019, 1115, 1734]"
19,1,6276,3005,7916,0,1452,4824,"[2412, 0, 275, 255, 648, 598, 2412, 695, 2191, 961, 662, 385, 1775, 1345, 2201, 686, 1007, 1069, 1643, 2211, 490, 535, 1201, 2035, 1857, 252, 1533, 1666, 2384]"
20,1,5326,6946,6296,0,3642,1684,"[332, 0, 422, 387, 675, 759, 842, 423, 166, 159, 66, 586, 6, 118, 261, 103, 551, 23, 299, 189, 317, 573, 439, 783, 294, 733, 452, 102, 627]"
21,1,5348,7115,4529,0,2740,2608,"[1218, 0, 144, 791, 920, 787, 1304, 637, 719, 827, 603, 552, 909, 463, 145, 656, 1187, 116, 326, 819, 810, 45, 992, 20, 119, 944, 476, 145, 506]"
22,1,5122,1284,8367,0,3298,1824,"[803, 0, 171, 811, 86, 179, 912, 654, 430, 552, 751, 463, 317, 120, 31, 227, 396, 716, 840, 263, 61, 704, 171, 885, 42, 332, 33, 553, 494]"
23,1,6260,5367,9260,0,2122,4138,"[1397, 0, 856, 1616, 398, 455, 2069, 718, 657, 1023, 1372, 756, 1150, 1854, 2038, 621, 237, 519, 775, 1868, 668, 849, 381, 1115, 562, 1824, 838, 1478, 1580]"
24,1,5512,5719,9053,0,563,4949,"[626, 0, 682, 2316, 1230, 5, 2474, 1578, 1748, 2440, 543, 2053, 2316, 786, 935, 762, 472, 22, 234, 90, 1301, 2256, 656, 1507, 1176, 1118, 22, 369, 2369]"
25,1,5398,6295,8156,0,3433,1965,"[93, 0, 539, 592, 29, 687, 982, 348, 213, 926, 383, 96, 330, 556, 28, 301, 489, 820, 156, 354, 406, 218, 423, 32, 791, 371, 480, 146, 561]"
26,1,6472,6163,8465,0,1171,5301,"[1817, 0, 2124, 838, 179, 2013, 2650, 1900, 693, 1877, 1312, 2208, 1767, 1306, 386, 2507, 2092, 1419, 876, 2424, 1552, 2243, 470, 496, 570, 1268, 2589, 1728, 139]"
27,1,6324,5685,9104,0,3327,2997,"[1434, 0, 401, 1425, 635, 1025, 1498, 133, 1158, 1337, 427, 861, 460, 1121, 673, 735, 748, 4, 118, 974, 426, 1317, 555, 1021, 1390, 595, 747, 820, 1353]"
28,1,6197,6434,8867,0,5868,329,"[87, 0, 1, 149, 0, 100, 164, 31, 108, 63, 13, 152, 122, 48, 13, 64, 110, 47, 137, 105, 45, 61, 60, 116, 99, 4, 58, 81, 120]"
29,1,5275,5782,8360,0,2343,2932,"[967, 0, 200, 552, 795, 524, 1466, 1078, 1329, 1348, 224, 165, 168, 1005, 1426, 249, 111, 609, 764, 591, 1234, 394, 795, 466, 960, 497, 386, 430, 615]"
30,1,5608,7385,6583,0,4727,881,"[245, 0, 324, 307, 129, 269, 440, 63, 74, 385, 174, 398, 347, 190, 433, 166, 234, 59, 339, 276, 7, 124, 354, 168, 15, 34, 30, 258, 366]"
31,1,5054,6121,5516,0,2692,2362,"[869, 0, 577, 430, 152, 185, 1181, 51, 217, 1147, 1088, 47, 377, 824, 918, 433, 1098, 4, 869, 114, 182, 783, 1071, 656, 678, 1074, 416, 636, 871]"
32,1,5449,1014,9951,0,2941,2508,"[413, 0, 1124, 677, 792, 1073, 1254, 506, 911, 1136, 412, 991, 1079, 761, 1206, 130, 887, 525, 17, 1053, 666, 487, 137, 45, 567, 626, 937, 562, 1082]"
33,1,6935,6672,10000,214,6486,449,"[24, 0, 31, 211, 68, 156, 224, 14, 217, 175, 171, 163, 146, 20, 64, 136, 68, 67, 101, 206, 209, 186, 65, 173, 186, 124, 206, 186, 9]"
34,1,6049,6980,9069,0,2263,3786,"[60, 0, 84, 1396, 1317, 106, 1893, 616, 1232, 124, 1412, 199, 489, 1354, 1823, 639, 623, 885, 49, 328, 1540, 1238, 1087, 1603, 971, 976, 1544, 1480, 1445]"
35,1,6769,6505,9333,0,2041,4728,"[801, 0, 1409, 745, 2358, 879, 2364, 1434, 807, 1335, 905, 2211, 837, 1206, 1314, 385, 349, 62, 271, 503, 2210, 467, 224, 1426, 1344, 1546, 1676, 283, 866]"
36,1,6951,6904,9380,0,5893,1058,"[58, 0, 483, 68, 177, 191, 529, 202, 287, 238, 310, 365, 441, 249, 249, 114, 242, 128, 339, 205, 371, 12, 7, 344, 490, 473, 175, 445, 478]"
37,1,5015,5337,9058,0,4081,934,"[441, 0, 423, 366, 7, 356, 467, 21, 378, 223, 197, 115, 360, 22, 53, 8, 126, 49, 443, 394, 401, 47, 77, 363, 195, 217, 5, 311, 152]"
38,1,5605,5997,8666,0,5561,44,"[9, 0, 4, 13, 17, 11, 22, 11, 22, 8, 2, 0, 22, 15, 10, 21, 13, 4, 12, 9, 0, 16, 13, 8, 0, 3, 10, 18, 15]"
39,1,5454,5351,8769,0,2983,2471,"[1003, 0, 931, 37, 1116, 246, 1235, 866, 95, 1000, 469, 1112, 691, 448, 850, 559, 449, 802, 73, 802, 216, 914, 554, 732, 403, 544, 497, 844, 285]"
40,1,5258,6219,7808,0,1142,4116,"[1299, 0, 467, 1339, 1925, 1294, 2058, 353, 1797, 1141, 1893, 246, 1350, 101, 1958, 265, 1673, 948, 1603, 1160, 1920, 639, 1933, 613, 737, 860, 1618, 1668, 242]"
41,1,6890,7135,7563,0,749,6141,"[2660, 0, 1311, 1746, 959, 2735, 3070, 1807, 1939, 2512, 1180, 188, 2412, 1670, 2194, 1043, 1848, 689, 68, 1815, 235, 2542, 2851, 2380, 1906, 1862, 13, 2699, 2977]"
42,1,5656,6468,6751,0,5098,558,"[92, 0, 211, 38, 265, 247, 279, 61, 7, 72, 216, 18, 266, 137, 239, 11, 144, 117, 141, 108, 195, 35, 205, 182, 145, 191, 61, 21, 40]"
43,1,6908,5720,7939,0,5377,1531,"[693, 0, 517, 163, 385, 557, 765, 17, 211, 509, 217, 272, 683, 79, 443, 68, 3, 452, 251, 63, 625, 742, 340, 296, 173, 158, 694, 18, 181]"
44,1,6015,6214,7740,0,2804,3211,"[1235, 0, 159, 690, 416, 235, 1605, 693, 59, 1369, 1053, 976, 1281, 252, 49, 1029, 1232, 1351, 55, 641, 112, 902, 367, 849, 1271, 955, 824, 413, 1600]"
45,1,6965,6186,8519,0,6924,41,"[14, 0, 4, 6, 11, 10, 20, 2, 20, 2, 3, 5, 1, 13, 2, 14, 2, 8, 20, 8, 7, 17, 8, 14, 8, 16, 19, 2, 12]"
46,1,5174,6208,7485,0,2166,3008,"[1181, 0, 787, 1369, 215, 59, 1504, 93, 843, 988, 681, 917, 346, 1376, 1093, 812, 460, 787, 885, 1446, 1098, 382, 636, 367, 930, 1253, 1244, 1125, 674]"
47,1,5231,6320,6396,0,472,4759,"[2336, 0, 1883, 2132, 2167, 2294, 2379, 1979, 130, 166, 1584, 1240, 982, 1487, 321, 2080, 352, 1175, 2096, 1961, 176, 0, 474, 1258, 665, 1032, 2306, 2116, 793]"
48,1,5032,7433,3995,0,763,4269,"[49, 0, 1242, 1817, 533, 278, 2134, 1880, 396, 1748, 1409, 2011, 1278, 1142, 1887, 114, 563, 987, 36, 1985, 1166, 1875, 310, 1060, 545, 482, 1368, 528, 1947]"
49,1,5619,4613,5001,0,3568,2051,"[640, 0, 820, 897, 172, 91, 1025, 118, 72, 537, 162, 270, 96, 681, 870, 980, 121, 41, 275, 94, 875, 760, 817, 466, 392, 380, 390, 109, 0]"
50,1,6407,5769,5639,0,397,6010,"[2443, 0, 151, 2776, 382, 1254, 3005, 2283, 393, 710, 1611, 2986, 596, 1154, 487, 465, 2436, 2138, 758, 2099, 1659, 1041, 274, 1554, 2440, 752, 431, 1801, 2999]"
51,1,5586,6589,4636,0,2486,3100,"[546, 0, 287, 786, 1485, 66, 1550, 1305, 1299, 423, 521, 502, 900, 1033, 707, 785, 1318, 793, 258, 513, 1246, 1167, 757, 384, 997, 197, 286, 950, 8]"
52,1,5326,3055,6907,0,2457,2869,"[1165, 0, 203, 49, 843, 653, 1434, 17, 107, 1013, 1153, 804, 928, 1357, 263, 808, 735, 553, 275, 1249, 907, 788, 529, 1288, 961, 1432, 501, 1433, 65]"
53,1,6127,7324,5710,0,5282,845,"[43, 0, 154, 284, 384, 17, 422, 92, 203, 47, 164, 190, 365, 87, 183, 23, 358, 140, 142, 185, 240, 214, 66, 282, 141, 318, 200, 99, 280]"
54,1,5219,1974,8955,0,4725,494,"[9, 0, 72, 22, 229, 193, 247, 168, 8, 213, 200, 244, 63, 133, 210, 24, 147, 143, 123, 58, 118, 202, 206, 23, 93, 52, 59, 134, 118]"
55,1,6598,7337,8216,0,4072,2526,"[181, 0, 996, 763, 1154, 660, 1263, 778, 166, 262, 156, 285, 1067, 1010, 431, 542, 1125, 533, 1102, 296, 741, 978, 266, 61, 152, 113, 359, 318, 1116]"
56,1,5610,6188,7638,0,521,5089,"[120, 0, 359, 1904, 311, 798, 2544, 438, 434, 2311, 1187, 181, 1329, 915, 1352, 266, 1025, 347, 1201, 774, 1500, 1008, 625, 1706, 357, 1357, 2212, 913, 1108]"
57,1,6133,7373,6398,0,3622,2511,"[338, 0, 483, 1149, 527, 169, 1255, 906, 642, 1110, 1054, 597, 819, 1207, 790, 336, 499, 1169, 713, 775, 483, 388, 918, 1107, 999, 1144, 244, 669, 190]"
58,1,6822,6440,6780,0,1191,5631,"[264, 0, 607, 2537, 2291, 1946, 2815, 1700, 1748, 1982, 234, 2246, 976, 73, 2171, 192, 1085, 2458, 579, 288, 1729, 322, 2741, 915, 2670, 1329, 2275, 919, 1602]"
59,1,5020,6371,5429,0,3495,1525,"[442, 0, 528, 665, 134, 447, 762, 547, 661, 407, 625, 43, 107, 313, 667, 19, 386, 276, 257, 588, 731, 722, 93, 757, 432, 69, 715, 514, 395]"
60,1,6468,7177,4720,0,5911,557,"[268, 0, 132, 65, 13, 81, 278, 128, 156, 173, 140, 61, 272, 251, 46, 92, 156, 103, 164, 136, 132, 93, 63, 89, 28, 14, 150, 141, 230]"
61,1,5594,3787,6527,0,3939,1655,"[705, 0, 276, 472, 770, 490, 827, 682, 623, 364, 485, 433, 676, 11, 162, 693, 825, 703, 470, 668, 170, 602, 270, 444, 115, 230, 141, 88, 76]"
62,1,5944,5589,6882,0,2612,3332,"[606, 0, 442, 1495, 1225, 1468, 1666, 818, 1401, 1486, 655, 427, 1162, 1125, 888, 1459, 752, 819, 1446, 113, 1618, 307, 568, 1647, 1096, 634, 397, 87, 1265]"
63,1,6973,5564,8291,0,1100,5873,"[931, 0, 858, 1716, 639, 2089, 2936, 1823, 1546, 94, 394, 2591, 1024, 1037, 1001, 796, 2562, 2822, 1019, 582, 2824, 2168, 2789, 1154, 993, 2764, 2474, 1323, 2757]"
64,1,5024,5976,7339,0,1354,3670,"[1076, 0, 805, 71, 1831, 1593, 1835, 1374, 1701, 1345, 236, 1795, 883, 1558, 60, 1634, 1051, 125, 1031, 1798, 1454, 982, 145, 1150, 610, 878, 1831, 1688, 386]"
65,1,5260,5023,7576,0,4585,675,"[130, 0, 196, 130, 326, 212, 337, 9, 3, 23, 310, 286, 27, 260, 147, 148, 112, 284, 206, 144, 273, 79, 22, 31, 121, 245, 201, 60, 219]"
66,1,5233,5904,6905,0,4411,822,"[155, 0, 1, 108, 100, 329, 411, 340, 348, 70, 139, 130, 317, 85, 346, 375, 214, 318, 46, 262, 316, 235, 220, 94, 387, 17, 404, 20, 135]"
67,1,6337,6065,7177,0,2466,3871,"[941, 0, 1042, 213, 440, 1729, 1935, 199, 1219, 547, 1461, 793, 1728, 1330, 1503, 657, 1277, 1523, 1707, 451, 201, 1667, 747, 959, 383, 1794, 1590, 661, 394]"
68,1,6034,7178,6033,0,5621,413,"[21, 0, 21, 2, 62, 203, 206, 134, 71, 179, 109, 22, 55, 81, 164, 24, 138, 194, 1, 92, 68, 190, 117, 132, 24, 137, 170, 161, 108]"
69,1,5502,5150,6385,0,1326,4176,"[1044, 0, 2046, 1257, 550, 306, 2088, 1326, 571, 1162, 1665, 1618, 1150, 1803, 288, 1522, 1937, 839, 911, 1613, 1178, 1484, 352, 1540, 887, 1274, 349, 603, 768]"
70,1,6595,6387,6593,0,4262,2333,"[1074, 0, 232, 451, 925, 282, 1166, 580, 1064, 660, 817, 239, 1115, 361, 102, 873, 627, 673, 452, 964, 956, 581, 1071, 557, 368, 441, 543, 170, 335]"
71,1,5813,5795,6611,0,5397,416,"[144, 0, 132, 190, 189, 124, 208, 126, 18, 130, 76, 51, 133, 168, 4, 69, 195, 118, 8, 145, 120, 18, 105, 44, 83, 129, 64, 205, 116]"
72,1,6761,6826,6546,0,4959,1802,"[642, 0, 435, 779, 230, 540, 901, 657, 164, 431, 315, 436, 668, 428, 114, 79, 12, 57, 850, 232, 898, 370, 361, 805, 716, 222, 656, 785, 804]"
73,1,6806,5961,7391,0,5118,1688,"[644, 0, 96, 796, 15, 24, 844, 509, 328, 530, 415, 629, 790, 660, 125, 168, 768, 301, 386, 473, 17, 199, 441, 316, 43, 762, 623, 404, 684]"
74,1,6084,6860,6615,0,2657,3427,"[1096, 0, 525, 985, 1495, 124, 1713, 428, 594, 664, 1226, 1052, 115, 1680, 390, 907, 76, 898, 552, 1578, 1094, 446, 305, 822, 1615, 1224, 461, 1309, 425]"
75,1,5327,6568,5374,0,943,4384,"[1319, 0, 1880, 1502, 461, 227, 2192, 441, 1850, 702, 1629, 659, 1748, 1699, 2076, 1882, 1106, 415, 1343, 1965, 1418, 765, 502, 870, 1301, 115, 22, 397, 304]"
76,1,5046,4920,5500,0,1267,3779,"[1474, 0, 342, 1364, 956, 391, 1889, 1396, 1535, 1063, 689, 1208, 314, 422, 1316, 939, 1510, 1304, 1211, 1812, 504, 102, 1646, 1642, 651, 483, 1880, 589, 1849]"
77,1,6203,6078,5625,0,1484,4719,"[445, 0, 2191, 1619, 772, 1759, 2359, 208, 815, 2199, 637, 1453, 553, 991, 906, 1549, 194, 1350, 1302, 864, 2310, 1367, 1899, 1575, 947, 2152, 167, 359, 2088]"
78,1,5428,5857,5196,0,3211,2217,"[607, 0, 321, 726, 306, 761, 1108, 240, 303, 24, 840, 1022, 703, 419, 1065, 329, 339, 1097, 79, 984, 177, 890, 795, 133, 61, 813, 610, 777, 496]"
79,1,6957,6852,5301,0,6431,526,"[222, 0, 140, 151, 219, 204, 263, 37, 175, 69, 239, 158, 145, 57, 25, 30, 190, 197, 97, 10, 53, 253, 191, 227, 205, 143, 12, 19, 84]"
80,1,6749,5033,7017,0,5517,1232,"[227, 0, 182, 311, 258, 224, 616, 399, 467, 383, 467, 48, 187, 345, 403, 572, 479, 205, 535, 576, 205, 170, 597, 318, 489, 169, 75, 537, 120]"
81,1,6126,6155,6988,0,2524,3602,"[522, 0, 378, 632, 1486, 860, 1801, 1289, 783, 1481, 931, 1664, 1150, 1575, 1442, 1117, 516, 380, 37, 937, 959, 1049, 692, 228, 1365, 101, 249, 965, 426]"
82,1,6406,6306,7088,0,2189,4217,"[1012, 0, 385, 1895, 714, 203, 2108, 226, 1799, 167, 621, 1730, 1661, 2005, 1474, 376, 269, 578, 625, 5, 968, 50, 876, 385, 331, 946, 632, 1242, 577]"
83,1,5357,7059,5386,0,2332,3025,"[829, 0, 868, 914, 615, 1336, 1512, 444, 168, 933, 165, 709, 1345, 1149, 213, 1400, 1470, 969, 781, 59, 104, 208, 321, 1008, 750, 1367, 1457, 868, 406]"
84,1,5684,5245,5825,0,4337,1347,"[429, 0, 537, 223, 673, 371, 673, 212, 558, 250, 653, 313, 249, 510, 156, 309, 448, 362, 194, 261, 118, 140, 14, 312, 544, 190, 419, 466, 636]"
85,1,5179,7378,3626,0,2393,2786,"[756, 0, 395, 600, 480, 1193, 1393, 142, 141, 1171, 861, 1256, 893, 330, 268, 513, 1127, 1276, 1288, 406, 1142, 1106, 1051, 1105, 40, 791, 1072, 904, 1373]"
86,1,5985,2614,6997,0,1730,4255,"[590, 0, 1647, 537, 813, 1537, 2127, 1249, 1685, 522, 2023, 920, 1175, 568, 2040, 1405, 1425, 1586, 726, 721, 919, 1812, 1048, 1867, 21, 1892, 1079, 277, 964]"
87,1,6561,5991,7567,0,5610,951,"[346, 0, 98, 312, 71, 430, 475, 474, 84, 359, 11, 451, 294, 348, 380, 228, 326, 25, 254, 316, 184, 9, 256, 359, 102, 9, 279, 63, 244]"
88,1,5000,7172,5395,0,4272,728,"[306, 0, 150, 323, 50, 325, 364, 179, 167, 82, 335, 145, 206, 239, 79, 49, 199, 234, 248, 110, 129, 221, 144, 131, 337, 334, 330, 253, 74]"
89,1,6505,5994,5906,0,4743,1762,"[219, 0, 488, 881, 501, 690, 881, 466, 420, 323, 795, 309, 621, 673, 215, 335, 872, 180, 490, 747, 326, 190, 13, 793, 269, 41, 180, 323, 675]"
90,1,6222,5037,7091,0,487,5735,"[561, 0, 1443, 494, 2505, 1048, 2867, 86, 1925, 1169, 2440, 2647, 1255, 2822, 904, 561, 768, 237, 1660, 1923, 2391, 2270, 1863, 458, 1943, 1538, 103, 1097, 1228]"
91,1,5466,5332,7225,0,5084,382,"[127, 0, 150, 122, 16, 109, 191, 89, 54, 47, 26, 44, 32, 81, 13, 132, 79, 59, 83, 30, 100, 76, 112, 101, 63, 4, 126, 94, 56]"
92,1,6684,5882,8027,0,598,6086,"[1376, 0, 1019, 2878, 1374, 2514, 3043, 658, 1504, 256, 1921, 2376, 810, 1163, 730, 2343, 998, 2615, 2594, 2348, 2853, 1857, 1431, 127, 2280, 989, 2690, 673, 1844]"
93,1,5957,7380,6604,0,756,5201,"[1432, 0, 2508, 1935, 1539, 1650, 2600, 1974, 1071, 1807, 1293, 2023, 318, 1448, 1165, 1993, 2238, 1533, 2119, 2481, 375, 2045, 2206, 582, 1972, 1389, 1674, 2415, 603]"
94,1,5233,6268,5569,0,4323,910,"[306, 0, 274, 144, 142, 63, 455, 64, 191, 150, 10, 295, 339, 434, 200, 45, 105, 109, 417, 82, 350, 320, 431, 86, 80, 32, 341, 301, 7]"
95,1,5818,7281,4106,0,1490,4328,"[602, 0, 1908, 68, 1543, 1595, 2164, 14, 879, 227, 170, 695, 1497, 2093, 600, 99, 984, 1268, 1940, 678, 2081, 956, 1914, 786, 2064, 1386, 2092, 1098, 2164]"
96,1,5144,642,8608,0,4804,340,"[99, 0, 5, 31, 151, 99, 170, 38, 21, 38, 107, 125, 34, 60, 132, 45, 169, 64, 118, 89, 75, 164, 78, 40, 132, 30, 144, 1, 46]"
97,1,5986,5673,8921,0,1631,4355,"[921, 0, 922, 991, 748, 943, 2177, 385, 602, 843, 1598, 1092, 2055, 967, 760, 797, 773, 860, 548, 1884, 117, 2129, 1878, 340, 376, 1391, 35, 1654, 912]"
98,1,6537,5662,9796,0,6051,486,"[91, 0, 129, 104, 153, 156, 243, 171, 59, 16, 137, 121, 220, 142, 122, 148, 101, 30, 63, 84, 155, 71, 164, 241, 62, 202, 31, 29, 129]"
99,1,5676,6114,9358,0,2903,2773,"[1348, 0, 915, 397, 282, 1337, 1386, 1043, 64, 662, 1379, 853, 823, 1162, 267, 570, 364, 210, 445, 353, 571, 963, 13, 572, 127, 1126, 1304, 684, 548]"
100,1,5493,5402,9449,0,3756,1737,"[307, 0, 332, 84, 37, 736, 868, 59, 439, 822, 333, 281, 63, 434, 53, 63, 228, 416, 804, 469, 418, 689, 733, 191, 26, 435, 836, 739, 106]"
101,1,6406,6889,8966,0,4995,1411,"[249, 0, 481, 1, 33, 60, 705, 87, 510, 244, 201, 120, 2, 647, 555, 626, 617, 448, 91, 386, 134, 543, 538, 221, 142, 603, 611, 23, 326]"
102,1,6314,5929,9351,0,5412,902,"[244, 0, 395, 103, 281, 304, 451, 212, 353, 12, 175, 32, 163, 315, 258, 173, 59, 190, 86, 287, 52, 194, 327, 173, 171, 209, 126, 402, 84]"
103,1,6965,6650,9666,0,407,6558,"[902, 0, 2344, 75, 2722, 3279, 3279, 2904, 2158, 1698, 1407, 1251, 1300, 2938, 421, 2773, 532, 140, 2841, 1280, 790, 2701, 2277, 1344, 2937, 2685, 315, 2937, 1184]"
104,1,6914,7383,9197,0,5290,1624,"[188, 0, 473, 359, 252, 394, 812, 271, 734, 497, 482, 782, 336, 86, 494, 649, 518, 725, 314, 504, 236, 397, 0, 310, 497, 184, 793, 181, 575]"
105,1,6235,7063,8369,0,1258,4977,"[1046, 0, 2246, 264, 1326, 1333, 2488, 1617, 671, 417, 1188, 1916, 832, 2384, 434, 1328, 496, 624, 958, 1879, 585, 588, 512, 2339, 477, 714, 372, 1607, 1760]"
106,1,6379,6477,8271,0,54,6325,"[683, 0, 256, 327, 2196, 2929, 3162, 1315, 1303, 1786, 1052, 416, 208, 2193, 2292, 371, 2093, 1403, 1717, 1107, 87, 2280, 1572, 2837, 1573, 1889, 247, 1740, 2096]"
107,1,5598,5049,8820,0,2849,2749,"[780, 0, 62, 421, 749, 1259, 1374, 922, 750, 854, 1340, 1197, 852, 466, 322, 820, 359, 683, 1291, 503, 226, 871, 1070, 853, 915, 1077, 987, 235, 987]"
108,1,5806,5127,9499,0,1985,3821,"[1255, 0, 960, 770, 752, 898, 1910, 1225, 1504, 9, 1179, 1277, 9, 1352, 871, 1890, 84, 208, 1423, 614, 1032, 881, 1413, 602, 1272, 612, 1119, 1371, 1757]"
109,1,6890,7143,9246,0,4964,1926,"[758, 0, 243, 872, 395, 699, 963, 295, 626, 337, 790, 388, 438, 622, 910, 817, 654, 498, 961, 384, 408, 846, 153, 549, 23, 636, 386, 476, 623]"
110,1,5500,7237,7509,0,5441,59,"[3, 0, 16, 28, 6, 13, 29, 10, 28, 3, 1, 29, 9, 8, 20, 15, 27, 14, 5, 6, 13, 1, 14, 13, 10, 9, 10, 24, 20]"
111,1,6887,6662,7734,0,1098,5789,"[2039, 0, 2153, 1182, 2678, 366, 2894, 709, 1912, 1521, 2206, 664, 2497, 149, 1734, 2594, 367, 2707, 1260, 1610, 2617, 1787, 2818, 1801, 2400, 642, 112, 131, 2459]"
112,1,5303,5499,7538,0,4800,503,"[191, 0, 13, 215, 23, 11, 251, 204, 228, 230, 214, 111, 90, 63, 36, 85, 47, 174, 120, 148, 167, 241, 152, 220, 246, 73, 141, 140, 45]"
113,1,5740,5734,7544,0,5578,162,"[23, 0, 59, 56, 35, 74, 81, 72, 6, 19, 29, 14, 31, 30, 57, 71, 43, 55, 47, 28, 21, 48, 8, 28, 8, 24, 71, 66, 36]"
114,1,5282,6219,6607,0,2753,2529,"[112, 0, 1027, 462, 112, 134, 1264, 955, 381, 1261, 453, 564, 1195, 673, 1152, 361, 594, 744, 132, 1194, 244, 354, 140, 798, 1043, 938, 1223, 448, 949]"
115,1,5043,6405,5245,0,643,4400,"[1189, 0, 1886, 860, 1921, 2097, 2200, 696, 1185, 1269, 1204, 60, 766, 818, 1192, 216, 646, 1109, 965, 867, 2191, 307, 735, 2017, 2072, 355, 1406, 130, 2016]"
116,1,5099,4436,5908,0,478,4621,"[920, 0, 1498, 912, 984, 755, 2310, 56, 2049, 434, 130, 1619, 510, 125, 1645, 754, 1319, 2302, 769, 911, 1951, 1214, 1223, 1229, 1244, 2122, 260, 745, 1101]"
117,1,6656,6211,6353,0,2200,4456,"[1313, 0, 2215, 1224, 704, 1613, 2228, 520, 2109, 320, 862, 1283, 451, 837, 642, 2122, 483, 1206, 24, 2174, 247, 1132, 637, 2095, 831, 2174, 2102, 624, 835]"
118,1,5663,6611,5405,0,3918,1745,"[154, 0, 358, 360, 595, 645, 872, 361, 188, 652, 732, 608, 403, 600, 460, 730, 625, 636, 212, 622, 379, 642, 347, 328, 870, 630, 772, 808, 580]"
119,1,6811,5120,7096,0,6537,274,"[92, 0, 50, 3, 135, 78, 137, 9, 132, 70, 75, 1, 25, 124, 13, 90, 13, 53, 100, 90, 71, 55, 131, 106, 4, 136, 47, 78, 28]"
